,log10_var,log10_left_bound,log10_right_bound
beta,1.1838390370564211,1.1558560767697925,1.2852645216687062
gammam,-0.09140776115243056,-0.17378000229166835,-0.05998634325628256
gammamRNA,0.286231854028553,0.18674631938511047,0.31690157905076366
gammad,-3.0033570086445276,-3.3010299956639813,-1.0
alphaass,-1.8153085691824011,-1.875910444919426,-1.6132136698788915
alphadiss,2.04493154614916,1.8429372166646725,2.1008925883669827
phi0,0.5819496583733178,0.5542138710275106,0.6831962254860299
f1,1.711807229041191,1.6611921123229751,1.8423945783819011
f2,1.6117233080073419,-3.0,2.0
f3,-0.020588217365564668,-3.0,0.6463637528195532
f12,-1.301290650557413,-3.0,2.0
f13,-1.3145269802772408,-3.0,0.2682891265153088
f23,0.23426412437878932,-3.0,2.0
f123,-2.4639468448407955,-3.0,1.7166439991067857
kb1,-1.2111248842245832,-1.2705211283030637,-1.1013696391583132
kb2,-1.0364482664259036,-3.0,0.6923108540099381
kb3,-2.573001041243463,-2.823195743639871,-1.8629354498785111
ku1,0.30276370847298173,0.199319245006422,0.3633461642397019
ku2,2.4987239707479048,0.7985226263343899,3.0
ku3,-0.8837244124194557,-1.7078497485629045,-0.7282237279378174
bcoop12,1.0625819842281632,-1.3010299956639813,1.3010299956639813
bcoop23,0.3412366232386923,-1.3010299956639813,1.3010299956639813
bcoop13,0.01619735351243906,-0.23850090345722036,1.28848280189297
bcoop123,-0.05670338543334526,-1.3010299956639813,1.3010299956639813
ucoop12,0.4497868469857733,-1.3010299956639813,1.3010299956639813
ucoop23,0.01911629044707278,-1.3010299956639813,1.3010299956639813
ucoop13,-0.8814046347762381,-1.3010299956639813,-0.7066393616355173
ucoop123,-0.548060130634897,-1.3010299956639813,1.3010299956639813
