,log10_var,log10_left_bound,log10_right_bound
beta,-0.5010006364198468,-0.539061167135749,-0.4984809275502497
gammam,-0.27992342723185937,-0.2825797520099532,-0.24055919527737915
gammamRNA,-0.24199699070020086,-0.24469035301397019,-0.1983330339958969
gammad,-1.5488278424874602,-1.5727837313004205,-1.2272490285299642
alphaass,-1.7770235501066087,-1.8571557117870463,-1.7735528009853065
alphadiss,-0.7503125721946985,-0.7547064929521308,-0.6587522066626014
phi0,0.13257984765973707,0.09509309252509326,0.1359682076298162
f1,-1.2120438767160682,-3.0,-0.788581060938071
f2,-2.369877357140688,-3.0,1.8506389575196056
f3,1.993656628615462,1.9205073615947277,1.996828314307731
f12,-0.7977842241988685,-3.0,1.4016457567387186
f13,-1.9535048356652918,-3.0,-1.2006401452798112
f23,-0.20474581741911715,-3.0,2.0
f123,-0.9329291439546298,-3.0,0.679609047496988
kb1,-2.8422411139531363,-2.8570310095200298,-2.279519734499598
kb2,-0.8088285442714415,-0.8559044935156097,1.5748355230839124
kb3,-2.0520763801682738,-2.1224300863276593,-2.0481192743282657
ku1,-1.328179439816751,-2.0,-1.323952702082555
ku2,2.7262380468026377,0.34927262287357674,2.773290882508434
ku3,-0.3629107264696695,-0.3661081664570334,-0.2873765988243546
bcoop12,0.14144977340046735,0.10482431051406535,1.3010299956639813
bcoop23,1.09725730969342,1.0550999156539342,1.3010299956639813
bcoop13,-0.28583795390114675,-0.2898035478142828,1.1429630710002674
bcoop123,-0.29005198348923894,-0.3255941792297572,1.3010299956639813
ucoop12,-0.4712118082251037,-1.3010299956639813,-0.4331363007196741
ucoop23,0.7748817658187963,-1.3010299956639813,0.811876563229786
ucoop13,-1.183427303973897,-1.3010299956639813,-1.1785748483105416
ucoop123,-0.7814644947834721,-1.3010299956639813,-0.7529928904218859
