,log10_var,log10_left_bound,log10_right_bound
beta,1.881498779614983,1.718506155080369,1.9587184930652337
gammam,-0.1979107421182673,-0.25537546322717003,-0.02783119811038134
gammamRNA,0.823930455125564,0.7455100063388093,0.9917467400840108
gammad,-1.1055177849899094,-3.3010299956639813,-1.0
alphaass,-1.120961494762763,-1.4540346783878098,-0.9764625520785006
alphadiss,2.375297738217339,2.2309415977866975,2.712051301209555
phi0,0.5445640974960431,0.38055898964961843,0.626400236227223
f1,-0.09103269958161217,-3.0,0.12542185721101565
f2,-0.4920092751803086,-3.0,2.0
f3,1.4307198878632823,1.2792792666960802,1.6130674237820748
f12,-1.5446982283429236,-3.0,1.8926897997278997
f13,-0.7377862945235831,-3.0,-0.12018020659882951
f23,1.5639554649958127,-3.0,2.0
f123,-1.9850596502070634,-3.0,1.3189595324353163
kb1,-2.6710091445505713,-3.0,-2.3197711522357336
kb2,-0.9048306485682449,-3.0,2.0
kb3,0.5630061870617938,0.3298798056817741,0.689304471402066
ku1,-1.1570165298777826,-1.706931527965323,-0.9824543123145555
ku2,2.630224410752432,-2.0,3.0
ku3,2.252124552505644,2.123398125623149,2.4887570183144048
bcoop12,0.99056082999402,-1.3010299956639813,1.3010299956639813
bcoop23,-0.47404865875198754,-1.3010299956639813,1.3010299956639813
bcoop13,0.11293997608408006,-0.13284777291118843,1.1478777665775097
bcoop123,0.3773062510681988,-1.3010299956639813,1.3010299956639813
ucoop12,0.3776704393343231,-1.3010299956639813,1.3010299956639813
ucoop23,-0.7961515362537653,-1.3010299956639813,1.3010299956639813
ucoop13,-0.784626847216578,-1.3010299956639813,-0.6013171637602788
ucoop123,-0.1140171886450269,-1.3010299956639813,1.3010299956639813
