,log10_var,log10_left_bound,log10_right_bound
beta,2.053462604925455,1.8199134899932268,2.0791812460476247
gammam,-0.423773862550395,-0.5067967751830482,-0.1953332647693227
gammamRNA,-0.14460200334593123,-0.2645064114085533,0.083424177008141
gammad,-1.0931802845334546,-3.3010299956639813,-1.0
alphaass,-1.1866191932661443,-1.6473231658302423,-0.9687633257524382
alphadiss,2.6079908585471747,2.391666992421576,3.0
phi0,-0.8526328922062135,-1.081209933212007,-0.7332249128257349
f1,-2.202317065085101,-3.0,0.2066283618728621
f2,-0.6140364293993027,-3.0,2.0
f3,1.8447877188278465,1.4710199163010889,1.9854488486401105
f12,-0.889410289700751,-3.0,2.0
f13,-1.5151309672795976,-3.0,-0.028752345373283375
f23,0.9721565358594936,-3.0,2.0
f123,-2.3817426551595986,-3.0,1.422328849173295
kb1,-2.7124221909212944,-2.923612144463469,-1.5757344163533649
kb2,-1.5665502062384038,-3.0,1.0212884687959067
kb3,0.9556396530232519,0.5423062127171113,1.0657870333684558
ku1,-1.1985276864785288,-2.0,-1.0714238209699016
ku2,1.9685296443748395,-1.3915437947589355,3.0
ku3,2.6447339274471924,2.531337103046626,3.0
bcoop12,0.375114684692225,-1.3010299956639813,1.3010299956639813
bcoop23,0.8117090266961912,-1.3010299956639813,1.3010299956639813
bcoop13,-0.2528213286398356,-0.4288876281790476,1.3010299956639813
bcoop123,0.44762309776028614,-1.3010299956639813,1.3010299956639813
ucoop12,-0.23769663671223162,-1.3010299956639813,1.3010299956639813
ucoop23,0.4895366294820953,-1.3010299956639813,1.3010299956639813
ucoop13,-1.1504577479949833,-1.3010299956639813,-0.9924517020169641
ucoop123,-0.04373549730172455,-1.3010299956639813,1.3010299956639813
