,log10_var,log10_left_bound,log10_right_bound
beta,1.922310163214396,1.6503531108821479,1.9762345979383182
gammam,-0.4561801948573423,-0.5008957773696155,-0.1817592963884723
gammamRNA,-0.5491353076202339,-0.592216913540972,-0.27380071192991895
gammad,-2.8900841369762067,-3.3010299956639813,-1.0
alphaass,-1.2758060804856703,-1.8217804026195206,-1.1811173479496244
alphadiss,2.490800952010855,2.3916019113739404,3.0
phi0,-0.9415739755429946,-1.2185839116313515,-0.8922761988202232
f1,-0.2016947179780235,-3.0,-0.02538713313993958
f2,-0.4152166210034922,-3.0,2.0
f3,1.519171463821659,1.294095541307104,1.6281091790495643
f12,-0.2701874928390643,-3.0,1.481226686206698
f13,-1.2206199885083442,-3.0,-0.5507058698049483
f23,-1.7819899570156366,-3.0,2.0
f123,-1.3705904008972811,-3.0,1.186976729471066
kb1,-2.9175736991392283,-3.0,-2.461353482910491
kb2,-2.170824926082912,-3.0,-1.001853486838971
kb3,-0.4854522473397139,-0.8537942032958103,-0.42234506137210404
ku1,-1.4036228560024009,-2.0,-1.3305158359320486
ku2,1.3643633546157308,0.053444430307452884,3.0
ku3,1.2035767749779727,1.1378784231473698,1.5719838816719431
bcoop12,1.1354506993455138,-1.3010299956639813,1.3010299956639813
bcoop23,1.2322335211147337,-1.3010299956639813,1.3010299956639813
bcoop13,-0.2023170650851009,-0.2838621654015021,1.3010299956639813
bcoop123,0.2828486028346448,-1.3010299956639813,1.3010299956639813
ucoop12,0.5225746326911769,-1.3010299956639813,1.3010299956639813
ucoop23,0.9100371235530508,-1.3010299956639813,1.3010299956639813
ucoop13,-1.0999607645126752,-1.3010299956639813,-1.0296192383356249
ucoop123,-0.20844969497267007,-1.3010299956639813,1.1742572872706685
