,log10_var,log10_left_bound,log10_right_bound
beta,-0.47495519296315475,-1.317899881227661,-0.29037892686276634
gammam,-0.8921119748172014,-1.0691416331821628,-0.045302561221186005
gammamRNA,-1.442492798094342,-1.5489630169746118,-0.5885744175105778
gammad,-1.4343882750979413,-3.3010299956639813,-1.0
alphaass,-0.023466619608062126,-1.7181895766238056,0.0
alphadiss,2.5518158223510157,2.196694790745555,3.0
phi0,-0.15589576930248666,-0.9951072649128785,0.029228162499864707
f1,-2.4006628670075107,-3.0,1.1190079221322853
f2,-2.354577730650908,-3.0,0.23520531423815735
f3,0.7100326990657535,-3.0,1.861429293844954
f12,-1.8341623753098717,-3.0,-0.4899589644346335
f13,0.5048784594102159,-3.0,2.0
f23,1.7635777244666453,1.1727824402798641,1.966753117503122
f123,-2.5413621509743507,-3.0,-1.286278665890619
kb1,-2.095230374093405,-2.777341849874549,-1.2113964749970747
kb2,0.7887338588277075,-1.2795300348096836,2.0
kb3,-0.9846402445907858,-1.8624238880600332,-0.6611099055775269
ku1,-1.80799040734633,-2.0,-1.6154829789271898
ku2,-0.31077996273616443,-2.0,1.7358252290724219
ku3,-0.44830608487277523,-0.711972824357284,0.44407781404449576
bcoop12,0.24674470972384135,-0.40319974664018576,1.2227822595981115
bcoop23,0.5712428505602238,-0.2954146973990273,0.8990769196498024
bcoop13,0.0441476208787228,-0.39986608458166195,1.1881069698043683
bcoop123,0.9546283775072709,0.5184756842573609,1.3010299956639813
ucoop12,-0.6493643917410457,-1.3010299956639813,-0.462705553883924
ucoop23,0.6559064181802151,0.39217865928324336,1.3010299956639813
ucoop13,0.0881360887005513,-1.3010299956639813,0.29186436213581496
ucoop123,-0.9423338960901708,-1.3010299956639813,-0.745163241541466
