,log10_var,log10_left_bound,log10_right_bound
beta,1.5490032620257879,1.4276994395932658,1.6856897735314178
gammam,-0.7662426370344895,-0.8840384354721238,-0.6435240896969345
gammamRNA,-0.1671080552402094,-0.30266636119062906,-0.044014627539093576
gammad,-2.5723516288130672,-3.3010299956639813,-1.0
alphaass,-1.3604139133265736,-1.6052554621312445,-1.097365129304443
alphadiss,2.375846436309156,2.1159788595539766,2.624532621842227
phi0,-0.2785191452299507,-0.4029230351254426,-0.14367532913147935
f1,-1.3552660725528074,-3.0,-0.3952143545274436
f2,0.9705793057148508,0.005077111258798195,1.5053955257926823
f3,-2.0271494441527698,-3.0,2.0
f12,0.9728967844365444,0.7750279016179275,1.137393783804129
f13,-0.5909126305521649,-3.0,0.3275456554736514
f23,-1.6358243672293806,-3.0,0.2992579375948503
f123,-2.1660882849286214,-3.0,-0.5427784942191293
kb1,1.9977357765978985,1.5340786488861795,2.0
kb2,-1.7937139555875676,-1.9492117660001078,-1.671455595690703
kb3,-2.96738123914928,-3.0,-2.128165463394568
ku1,0.490800952010855,-0.01027814575695374,0.956374994118216
ku2,-1.4921441283041692,-1.6072052242352561,-1.329830326793179
ku3,-1.5029320636014951,-2.0,-1.3050493069002578
bcoop12,0.17464119266044847,-0.047285919646155215,0.31103983677415753
bcoop23,1.216957207361097,0.9464703007861375,1.3010299956639813
bcoop13,-0.358823453386886,-0.6127775604850093,0.7985352991739727
bcoop123,-1.2037032599482085,-1.3010299956639813,0.2785900534316616
ucoop12,1.1604685311190375,1.0306629447457143,1.3010299956639813
ucoop23,-0.114638779968488,-1.3010299956639813,0.08167466352742082
ucoop13,0.0441476208787228,-1.2300928947916119,0.2552645822684342
ucoop123,-1.2844980547067162,-1.3010299956639813,-1.0749288865614348
