,log10_var,log10_left_bound,log10_right_bound
beta,-1.0579423161586048,-1.2235383933963502,-1.0119883577278495
gammam,-0.35027581407047764,-0.3942653757509483,-0.18334749642751563
gammamRNA,-1.0204061041510695,-1.062936441757199,-0.850723560247757
gammad,-2.0511959540671887,-3.3010299956639813,-1.0
alphaass,-0.4509967379742122,-0.7868158045462091,-0.3629114375886239
alphadiss,2.838723190031372,2.750344079244764,3.0
phi0,-0.7947956360518553,-0.9595696701853906,-0.7492246531052262
f1,-0.22973726182940674,-3.0,1.6907981531447505
f2,1.1020905255118367,1.0420013088295343,1.4844035439462502
f3,0.4099331233312945,-3.0,1.307451340825935
f12,-1.4740486587519877,-3.0,1.7455530767515635
f13,1.344588742578714,-3.0,2.0
f23,-1.9669785553170893,-3.0,-0.04159931508994733
f123,-0.579384229374235,-3.0,-0.39550234583486077
kb1,-1.2461872164352978,-1.496242554716984,-0.5329136581365264
kb2,1.4733409641859354,1.2243366331716792,1.5268297725108013
kb3,-0.5073792779568082,-0.7751412695825415,0.0068293630304279195
ku1,-1.7384992268017199,-2.0,-1.539519278801257
ku2,-1.5241835869686817,-1.572508691417175,-1.2635128529538848
ku3,-1.5371529641683264,-2.0,-1.3643512399470716
bcoop12,0.8776016797292719,0.6265484202601275,1.3010299956639813
bcoop23,0.2864564697469829,0.03531115002376397,0.8452645445684546
bcoop13,1.086003705618382,0.8668814713209776,1.3010299956639813
bcoop123,1.2054750367408908,0.9851767428771814,1.3010299956639813
ucoop12,0.1322596895310445,-0.7943396967962084,0.32857657688931124
ucoop23,-1.2701874928390644,-1.3010299956639813,-1.1119973543862405
ucoop13,0.19117145572855856,-0.750197819271032,0.37759300735833656
ucoop123,-1.2687336509245084,-1.3010299956639813,-1.0805185400903907
