,log10_var,log10_left_bound,log10_right_bound
beta,-1.1241866111602423,-1.2439267229156779,-1.077262277314424
gammam,-0.8777841217271733,-0.9233786034869411,-0.7577745738347864
gammamRNA,-1.4926839599235864,-1.5309556562536515,-1.3709708759429424
gammad,-2.665546248849069,-3.3010299956639813,-1.0
alphaass,-0.06844043290919477,-0.3061128015160711,0.0
alphadiss,1.9772662124272926,1.8849145932513958,2.21297439003194
phi0,-0.5838589688316711,-0.7027926882461988,-0.5374568506041808
f1,-2.999565922520681,-3.0,-0.006661713042968731
f2,1.6813317059691657,-3.0,2.0
f3,-0.42910696378160773,-3.0,2.0
f12,1.9077337369976555,1.7112326791686479,1.9798167549682373
f13,-0.4221636587072559,-3.0,-0.32281710239309114
f23,-2.1792732371761656,-3.0,2.0
f123,-2.417255034308723,-3.0,1.2537254678365146
kb1,1.7171710268323102,-1.6963287103578675,2.0
kb2,0.3142886609474977,0.11685544969964871,0.37025954525197524
kb3,-1.5115903110968019,-1.6424075689105595,-1.0486365103174382
ku1,-1.590912630552165,-2.0,1.8119220243199965
ku2,2.0530784434834195,1.9937071772214552,2.2491207969809928
ku3,-1.9804683154687446,-2.0,-1.8977847594502206
bcoop12,0.6388884247050756,0.4380765569715599,0.6983777064709149
bcoop23,-0.7044329000375209,-1.3010299956639813,1.3010299956639813
bcoop13,-0.4379451703436214,-0.56943074920102,0.027366543998256637
bcoop123,-0.8996294548824371,-1.3010299956639813,1.3010299956639813
ucoop12,-0.6158258611929666,-0.672034012848792,-0.4174013291355091
ucoop23,0.41010207664286064,-1.3010299956639813,1.3010299956639813
ucoop13,-1.1550881260878594,-1.3010299956639813,-1.0735373290765677
ucoop123,-0.907981529247203,-1.3010299956639813,1.3010299956639813
