,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.945E-01,3.225E+01,7.385E+02,5.964E-01,2.485E+01,1.146E+03,9.060E-01,1.935E+01,1.736E+03,1.395E+00,1.489E+01,2.589E+03,2.244E+00,1.092E+01,3.816E+03
gammam,1.960E+00,1.207E+01,2.773E+03,1.114E+00,1.720E+01,1.876E+03,6.568E-01,2.354E+01,1.200E+03,3.909E-01,3.249E+01,7.232E+02,2.331E-01,4.771E+01,3.983E+02
gammamRNA,1.970E+00,1.193E+01,3.456E+03,1.117E+00,1.707E+01,2.115E+03,6.587E-01,2.340E+01,1.267E+03,3.925E-01,3.236E+01,7.342E+02,2.345E-01,4.761E+01,3.959E+02
gammad,3.223E-01,3.685E+01,6.107E+02,3.216E-01,3.729E+01,5.684E+02,3.200E-01,3.827E+01,4.951E+02,3.167E-01,4.055E+01,3.870E+02,3.100E-01,4.663E+01,2.558E+02
alphaass,2.314E-01,4.802E+01,3.945E+02,3.900E-01,3.253E+01,7.216E+02,6.588E-01,2.349E+01,1.204E+03,1.123E+00,1.711E+01,1.888E+03,1.991E+00,1.195E+01,2.799E+03
alphadiss,1.975E+00,1.202E+01,2.786E+03,1.118E+00,1.717E+01,1.881E+03,6.562E-01,2.355E+01,1.199E+03,3.887E-01,3.261E+01,7.189E+02,2.306E-01,4.816E+01,3.928E+02
phi0,2.299E-01,4.845E+01,3.856E+02,3.859E-01,3.272E+01,7.206E+02,6.493E-01,2.361E+01,1.249E+03,1.103E+00,1.719E+01,2.092E+03,1.949E+00,1.202E+01,3.427E+03
f1,3.214E-01,3.733E+01,5.858E+02,3.214E-01,3.729E+01,5.859E+02,3.220E-01,3.703E+01,5.863E+02,3.256E-01,3.546E+01,5.890E+02,3.501E-01,2.651E+01,6.055E+02
f2,3.218E-01,3.711E+01,5.862E+02,3.218E-01,3.711E+01,5.862E+02,3.219E-01,3.709E+01,5.862E+02,3.222E-01,3.697E+01,5.864E+02,3.240E-01,3.612E+01,5.879E+02
f12,3.217E-01,5.473E+01,3.160E+02,3.218E-01,3.959E+01,5.249E+02,3.220E-01,3.085E+01,8.127E+02,3.223E-01,2.489E+01,1.218E+03,3.225E-01,2.048E+01,1.792E+03
kb1,3.226E-01,6.790E+01,5.631E+02,3.210E-01,2.610E+01,5.931E+02,3.149E-01,1.149E+01,6.003E+02,2.943E-01,5.869E+00,6.022E+02,2.419E-01,3.719E+00,6.027E+02
kb2,3.217E-01,4.433E+01,5.661E+02,3.228E-01,1.831E+01,6.410E+02,3.255E-01,8.464E+00,6.692E+02,3.327E-01,4.027E+00,6.802E+02,3.547E-01,1.859E+00,6.846E+02
ku1,1.628E-01,2.979E+00,6.028E+02,2.555E-01,3.997E+00,6.026E+02,3.054E-01,7.528E+00,6.017E+02,3.194E-01,1.858E+01,5.972E+02,3.224E-01,5.561E+01,5.728E+02
ku2,3.549E-01,1.849E+00,6.847E+02,3.328E-01,4.006E+00,6.803E+02,3.255E-01,8.417E+00,6.693E+02,3.228E-01,1.819E+01,6.414E+02,3.217E-01,4.399E+01,5.671E+02
bcoop,3.214E-01,9.018E+01,4.547E+02,3.216E-01,5.523E+01,5.362E+02,3.219E-01,3.697E+01,5.866E+02,3.223E-01,2.587E+01,6.197E+02,3.229E-01,1.859E+01,6.421E+02
ucoop,3.237E-01,1.354E+01,6.575E+02,3.227E-01,1.975E+01,6.385E+02,3.221E-01,2.959E+01,6.084E+02,3.217E-01,4.644E+01,5.598E+02,3.214E-01,8.017E+01,4.762E+02
