,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.607E-02,2.624E+01,7.023E+02,3.382E-02,1.042E+01,1.297E+03,4.471E-02,4.626E+00,2.117E+03,6.122E-02,2.122E+00,3.266E+03,9.083E-02,9.433E-01,4.880E+03
gammam,9.590E-02,1.229E+00,1.078E+03,6.194E-02,2.948E+00,1.006E+03,4.352E-02,6.729E+00,9.041E+02,3.170E-02,1.551E+01,7.617E+02,2.353E-02,3.866E+01,5.623E+02
gammamRNA,9.086E-02,9.429E-01,4.881E+03,6.113E-02,2.129E+00,3.260E+03,4.458E-02,4.662E+00,2.108E+03,3.368E-02,1.056E+01,1.286E+03,2.594E-02,2.680E+01,6.919E+02
gammad,2.495E-02,2.738E+01,7.993E+02,2.485E-02,3.080E+01,6.541E+02,2.473E-02,3.577E+01,5.208E+02,2.459E-02,4.363E+01,3.970E+02,2.444E-02,5.841E+01,2.778E+02
alphaass,2.049E-02,6.543E+01,4.353E+02,2.367E-02,3.791E+01,5.670E+02,2.741E-02,2.369E+01,6.741E+02,3.185E-02,1.531E+01,7.642E+02,3.718E-02,1.007E+01,8.406E+02
alphadiss,4.500E-02,6.196E+00,9.160E+02,3.783E-02,9.615E+00,8.483E+02,3.148E-02,1.583E+01,7.578E+02,2.604E-02,2.775E+01,6.391E+02,2.148E-02,5.392E+01,4.823E+02
phi0,2.944E-02,1.657E+01,9.613E+02,3.751E-02,7.590E+00,1.578E+03,4.873E-02,3.689E+00,2.410E+03,6.558E-02,1.818E+00,3.542E+03,9.556E-02,8.608E-01,5.082E+03
f1,2.480E-02,3.241E+01,6.037E+02,2.480E-02,3.241E+01,6.037E+02,2.480E-02,3.241E+01,6.037E+02,2.481E-02,3.240E+01,6.037E+02,2.483E-02,3.240E+01,6.037E+02
f2,2.404E-02,3.249E+01,6.036E+02,2.619E-02,3.226E+01,6.038E+02,3.326E-02,3.163E+01,6.043E+02,6.732E-02,2.999E+01,6.054E+02,3.508E-01,2.552E+01,6.085E+02
f12,2.481E-02,3.172E+01,6.132E+02,2.505E-02,1.396E+01,1.078E+03,2.539E-02,6.901E+00,1.682E+03,2.585E-02,3.597E+00,2.483E+03,2.650E-02,1.929E+00,3.548E+03
kb1,2.489E-02,2.323E+01,6.660E+02,2.541E-02,6.758E+00,8.525E+02,2.633E-02,2.262E+00,9.626E+02,2.808E-02,7.991E-01,1.030E+03,3.206E-02,2.809E-01,1.072E+03
kb2,7.020E+00,4.943E+01,5.730E+02,2.759E+00,3.479E+01,5.992E+02,8.557E-01,3.276E+01,6.030E+02,2.521E-01,3.246E+01,6.036E+02,7.387E-02,3.241E+01,6.037E+02
ku1,3.204E-02,2.820E-01,1.072E+03,2.807E-02,8.029E-01,1.030E+03,2.633E-02,2.275E+00,9.622E+02,2.541E-02,6.806E+00,8.517E+02,2.489E-02,2.345E+01,6.642E+02
ku2,2.509E-02,3.241E+01,6.037E+02,8.642E-02,3.241E+01,6.037E+02,3.012E-01,3.247E+01,6.036E+02,1.039E+00,3.289E+01,6.028E+02,3.347E+00,3.577E+01,5.973E+02
bcoop,2.489E-02,2.355E+01,6.635E+02,2.541E-02,6.839E+00,8.511E+02,2.632E-02,2.288E+00,9.617E+02,2.805E-02,8.082E-01,1.029E+03,3.199E-02,2.843E-01,1.071E+03
ucoop,3.087E-02,3.512E-01,1.065E+03,2.770E-02,9.473E-01,1.021E+03,2.619E-02,2.572E+00,9.520E+02,2.536E-02,7.383E+00,8.415E+02,2.488E-02,2.431E+01,6.577E+02
