,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.356E+00,8.665E+01,5.616E+02,2.785E+00,5.633E+01,8.004E+02,3.330E+00,3.912E+01,1.056E+03,4.067E+00,2.767E+01,1.341E+03,5.212E+00,1.913E+01,1.662E+03
gammam,5.306E+00,2.085E+01,1.059E+03,4.108E+00,3.020E+01,9.431E+02,3.329E+00,4.278E+01,8.167E+02,2.752E+00,6.161E+01,6.781E+02,2.296E+00,9.426E+01,5.208E+02
gammamRNA,5.234E+00,1.902E+01,1.666E+03,4.067E+00,2.767E+01,1.341E+03,3.321E+00,3.931E+01,1.052E+03,2.772E+00,5.696E+01,7.934E+02,2.340E+00,8.853E+01,5.515E+02
gammad,2.368E+00,6.056E+01,1.400E+03,2.353E+00,6.441E+01,1.162E+03,2.334E+00,7.032E+01,9.286E+02,2.309E+00,8.013E+01,7.042E+02,2.278E+00,9.924E+01,4.879E+02
alphaass,2.132E+00,1.179E+02,4.438E+02,2.384E+00,8.544E+01,5.561E+02,2.672E+00,6.558E+01,6.544E+02,3.004E+00,5.170E+01,7.449E+02,3.395E+00,4.133E+01,8.297E+02
alphadiss,5.364E+00,2.055E+01,1.063E+03,4.126E+00,3.000E+01,9.453E+02,3.329E+00,4.278E+01,8.167E+02,2.742E+00,6.208E+01,6.752E+02,2.280E+00,9.614E+01,5.138E+02
phi0,2.325E+00,9.031E+01,5.421E+02,2.751E+00,5.796E+01,7.826E+02,3.290E+00,4.000E+01,1.039E+03,4.019E+00,2.820E+01,1.324E+03,5.143E+00,1.949E+01,1.646E+03
f1,2.233E+00,9.752E+01,5.132E+02,2.237E+00,9.739E+01,5.133E+02,2.254E+00,9.684E+01,5.138E+02,2.333E+00,9.431E+01,5.160E+02,2.777E+00,8.298E+01,5.258E+02
f2,2.179E+00,9.937E+01,5.116E+02,2.192E+00,9.893E+01,5.120E+02,2.233E+00,9.751E+01,5.132E+02,2.379E+00,9.295E+01,5.172E+02,3.006E+00,7.843E+01,5.296E+02
f12,2.316E+00,6.568E+01,7.124E+02,2.400E+00,3.746E+01,1.123E+03,2.521E+00,2.331E+01,1.613E+03,2.707E+00,1.497E+01,2.212E+03,3.049E+00,9.511E+00,2.948E+03
kb1,2.297E+00,7.721E+01,5.663E+02,2.365E+00,4.163E+01,6.987E+02,2.465E+00,2.469E+01,7.915E+02,2.623E+00,1.526E+01,8.603E+02,2.919E+00,9.433E+00,9.125E+02
kb2,2.566E+00,1.176E+02,4.688E+02,2.132E+00,8.853E+01,5.317E+02,1.713E+00,7.504E+01,5.651E+02,1.340E+00,6.795E+01,5.839E+02,1.027E+00,6.401E+01,5.947E+02
ku1,2.927E+00,9.349E+00,9.133E+02,2.624E+00,1.521E+01,8.607E+02,2.464E+00,2.473E+01,7.912E+02,2.364E+00,4.195E+01,6.972E+02,2.296E+00,7.855E+01,5.623E+02
ku2,7.601E-02,5.868E+01,6.098E+02,1.636E-01,5.882E+01,6.094E+02,3.743E-01,5.946E+01,6.075E+02,8.537E-01,6.239E+01,5.992E+02,1.781E+00,7.673E+01,5.607E+02
bcoop,2.305E+00,7.546E+01,5.719E+02,2.388E+00,4.259E+01,6.958E+02,2.506E+00,2.589E+01,7.869E+02,2.691E+00,1.622E+01,8.575E+02,3.030E+00,1.007E+01,9.134E+02
ucoop,3.007E+00,1.031E+01,9.111E+02,2.674E+00,1.677E+01,8.530E+02,2.493E+00,2.712E+01,7.792E+02,2.376E+00,4.540E+01,6.829E+02,2.295E+00,8.296E+01,5.496E+02
