,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.839E-03,1.706E+01,5.101E+02,6.286E-03,7.084E+00,1.123E+03,8.235E-03,3.260E+00,2.176E+03,1.095E-02,1.551E+00,3.963E+03,1.496E-02,7.399E-01,6.926E+03
gammam,2.266E-02,3.225E-01,3.683E+03,1.439E-02,8.284E-01,2.931E+03,9.913E-03,2.039E+00,2.082E+03,7.061E-03,5.098E+00,1.261E+03,5.111E-03,1.399E+01,6.041E+02
gammamRNA,2.239E-02,3.218E-01,1.218E+04,1.429E-02,8.206E-01,6.423E+03,9.883E-03,2.010E+00,3.228E+03,7.063E-03,5.014E+00,1.514E+03,5.129E-03,1.378E+01,6.202E+02
gammad,4.934E-03,1.504E+01,7.431E+02,4.933E-03,1.512E+01,7.200E+02,4.929E-03,1.533E+01,6.696E+02,4.921E-03,1.584E+01,5.723E+02,4.900E-03,1.722E+01,4.190E+02
alphaass,5.448E-03,1.126E+01,7.179E+02,7.308E-03,4.623E+00,1.341E+03,9.942E-03,2.023E+00,2.089E+03,1.390E-02,8.968E-01,2.859E+03,2.062E-02,3.864E-01,3.556E+03
alphadiss,3.028E-02,1.947E-01,3.984E+03,1.891E-02,4.597E-01,3.425E+03,1.224E-02,1.208E+00,2.583E+03,8.117E-03,3.455E+00,1.592E+03,5.466E-03,1.114E+01,7.241E+02
phi0,5.149E-03,1.359E+01,6.282E+02,7.086E-03,4.966E+00,1.526E+03,9.910E-03,1.996E+00,3.246E+03,1.432E-02,8.166E-01,6.446E+03,2.242E-02,3.209E-01,1.220E+04
f1,4.833E-03,1.608E+01,5.391E+02,5.217E-03,1.601E+01,5.392E+02,6.682E-03,1.579E+01,5.394E+02,1.566E-02,1.514E+01,5.400E+02,1.171E-01,1.309E+01,5.418E+02
f2,4.917E-03,1.606E+01,5.391E+02,4.917E-03,1.606E+01,5.391E+02,4.917E-03,1.606E+01,5.391E+02,4.917E-03,1.606E+01,5.391E+02,4.918E-03,1.606E+01,5.391E+02
f12,4.912E-03,2.014E+01,4.376E+02,4.934E-03,9.302E+00,8.836E+02,4.964E-03,4.770E+00,1.584E+03,5.006E-03,2.551E+00,2.682E+03,5.063E-03,1.391E+00,4.378E+03
kb1,8.024E-01,1.860E+01,5.370E+02,3.236E-01,1.645E+01,5.388E+02,1.056E-01,1.612E+01,5.391E+02,3.182E-02,1.607E+01,5.391E+02,9.323E-03,1.607E+01,5.391E+02
kb2,4.914E-03,1.824E+01,5.269E+02,4.975E-03,4.252E+00,6.346E+02,5.098E-03,1.099E+00,6.874E+02,5.364E-03,2.942E-01,7.146E+02,6.044E-03,7.795E-02,7.288E+02
ku1,1.612E-02,1.607E+01,5.391E+02,5.457E-02,1.608E+01,5.391E+02,1.765E-01,1.620E+01,5.390E+02,5.038E-01,1.697E+01,5.384E+02,1.059E+00,2.169E+01,5.341E+02
ku2,6.050E-03,7.736E-02,7.289E+02,5.367E-03,2.917E-01,7.147E+02,5.100E-03,1.088E+00,6.877E+02,4.976E-03,4.200E+00,6.352E+02,4.914E-03,1.796E+01,5.284E+02
bcoop,4.913E-03,1.832E+01,5.264E+02,4.975E-03,4.252E+00,6.346E+02,5.098E-03,1.095E+00,6.875E+02,5.364E-03,2.921E-01,7.147E+02,6.048E-03,7.711E-02,7.289E+02
ucoop,5.275E-03,4.080E-01,7.094E+02,5.098E-03,1.095E+00,6.875E+02,4.998E-03,2.997E+00,6.516E+02,4.939E-03,8.551E+00,5.913E+02,4.904E-03,2.697E+01,4.849E+02
