,log10_var,log10_left_bound,log10_right_bound
beta,-0.23433144524098595,-0.33434001572538324,0.48412269131153185
gammam,-1.0443122496864943,-1.8197118850647005,-0.8852178053983174
gammamRNA,-0.21609642072726507,-0.9311029064193835,-0.11633851121448159
gammad,-1.5100415205751654,-3.3010299956639813,-1.282913655944037
alphaass,-1.8297382846050425,-2.0,-0.2751754842081802
alphadiss,0.4927603890268375,-1.2433871090343542,0.8110622927636647
phi0,0.1931245983544616,0.09460532928775728,0.9085961459073415
f1,-1.7351821769904636,-3.0,0.18712349417552693
f2,-0.543633966870957,-3.0,2.0
f3,0.26245108973042947,-3.0,2.0
f12,0.6570558528571039,-3.0,2.0
f13,1.5670263661590604,1.339567045188248,2.0
f23,-1.0123337350737254,-3.0,2.0
f123,1.8331471119127851,1.4885965853799399,2.0
kb1,0.6106601630898799,-1.8258302399326856,2.0
kb2,1.0086001717619175,0.3783417463188816,2.0
kb3,-1.114073660198569,-1.3387641030264739,-0.08922715288712589
ku1,-1.449771646944906,-2.0,0.9880427026020591
ku2,2.745855195173729,-0.1600541870273727,3.0
ku3,-0.21752737583371382,-1.2445379698357733,0.005562901201631569
bcoop12,-0.40230481407448765,-1.0307103121390164,1.3010299956639813
bcoop23,0.7641761323903307,0.23577378322018444,1.3010299956639813
bcoop13,-0.9956786262173575,-1.2199210381547216,0.06744626320818409
bcoop123,0.6812412373755872,0.1508288175974214,1.3010299956639813
ucoop12,1.1430148002540952,-1.3010299956639813,1.3010299956639813
ucoop23,1.2855573090077739,-1.3010299956639813,1.3010299956639813
ucoop13,0.42975228000240795,-0.6283236033639589,0.6509751374946042
ucoop123,-0.47625353318843555,-1.3010299956639813,0.05484877133191557
