,log10_var,log10_left_bound,log10_right_bound
beta,1.3996737214810382,1.3233138625024599,1.4819578357840233
gammam,-2.677780705266081,-2.816234308472062,-2.397973541727535
gammamRNA,-0.2564902352715703,-0.3395457066647162,-0.1828677605486267
gammad,-2.43297363384094,-2.7211954727274965,-2.3350164518400947
alphaass,-2.0,-2.0,-1.72265625
alphadiss,0.1846914308175988,-0.0921030392436964,0.7483030096089975
phi0,-1.496209316942819,-1.5709907464591193,-1.413327366966202
f1,-0.5044556624535516,-3.0,0.4591727857951782
f2,-1.4145392704914994,-3.0,1.5698480801822232
f3,0.8859263398014311,-3.0,2.0
f12,-2.0757207139381184,-3.0,-1.6896417009967148
f13,-1.2533658010624211,-3.0,2.0
f23,-2.416801226031377,-3.0,2.0
f123,1.0,0.92578125,1.10546875
kb1,1.390935107103379,-2.8327671199443047,2.0
kb2,1.7909884750888159,0.6166348547301315,2.0
kb3,-2.2097148359667584,-2.2992393272048988,-2.098716495565291
ku1,0.04921802267018165,-2.0,3.0
ku2,1.6053050461411094,-2.0,2.7739068727142815
ku3,2.833784374656479,2.725213045928843,2.919489306474232
bcoop12,1.250420002308894,0.05941111653639953,1.3010299956639813
bcoop23,-0.4111682744057928,-0.49806883312241274,-0.3008117452802018
bcoop13,0.5453071164658241,0.462366191506868,0.6545326888499328
bcoop123,-0.43062609038495414,-0.5156264717598591,-0.3190154442138313
ucoop12,0.09691001300805642,-1.3010299956639813,1.2869192146172321
ucoop23,-0.8728952016351923,-0.9832737032207395,-0.7837303009647184
ucoop13,-0.43415218132648237,-0.5458981495809256,-0.3494264890906199
ucoop123,-0.978810700930062,-1.0870562452547379,-0.8942072375798924
